word,type,level,guideword,topic,scene_uid,uid
en solitaire,adverbe,C2,,Parler de sujets de santé,1798,16070
envoyé,nom,C2,,Parler de sujets de santé,1798,16071
masochisme,nom,C2,,Parler de sujets de santé,1798,16072
patronyme,nom,C2,,Parler de sujets de santé,1798,16073
signature,nom,C2,,,1799,16074
simplification,nom,C2,,,1799,16075
protecteur,nom,C2,,Parler de sujets de santé,1799,16076
sujet,adjectif,C2,,Parler de sujets de santé,1799,16077
sujet,nom,C2,,Parler de sujets de santé,1799,16078
à ce sujet,adverbe,C2,,Parler de sujets de santé,1799,16079
obliger,verbe,C2,,Décrire des objets,1799,16080
obligé,adjectif,C2,,Décrire des objets,1799,16081
obtenir,verbe,C2,,Décrire des objets,1799,16082
obtention,nom,C2,,Décrire des objets,1799,16083
simplifié,adjectif,C2,,,1800,16084
six,pronom,C2,,,1800,16085
rejet,nom,C2,,Décrire des objets,1800,16086
vis - à - vis de,préposition,C2,,Décrire des objets,1800,16087
au fil du temps,adverbe,C2,,Parler de temps libre,1800,16088
dans le même temps,adverbe,C2,,Parler de temps libre,1800,16089
dans le temps,adverbe,C2,,Parler de temps libre,1800,16090
en même temps que,conjonction,C2,,Parler de temps libre,1800,16091
libre,adjectif,C2,,Parler de temps libre,1800,16092
poursuite,nom,C2,,Parler de temps libre,1800,16093
smic,nom,C2,,,1801,16094
solliciter,verbe,C2,,,1801,16095
qui,pronom,C2,,Parler de temps libre,1801,16096
sous l' influence de,préposition,C2,,Parler de temps libre,1801,16097
souscrire,verbe,C2,,Parler de temps libre,1801,16098
soustraire,verbe,C2,,Parler de temps libre,1801,16099
suite à de,préposition,C2,,Parler de temps libre,1801,16100
à l' instant,adverbe,C2,,Parler de temps libre,1801,16101
dans l' esprit de,préposition,C2,,Mentionner ce qu'on a pour le petit-déjeuner,1801,16102
le on,pronom,C2,,Mentionner ce qu'on a pour le petit-déjeuner,1801,16103
spin,nom,C2,,,1802,16104
spécificité,nom,C2,,,1802,16105
lettrer,verbe,C2,,Mentionner ce qu'on a pour le petit-déjeuner,1802,16106
minier,adjectif,C2,,Mentionner ce qu'on a pour le petit-déjeuner,1802,16107
petit - enfant,nom,C2,,Mentionner ce qu'on a pour le petit-déjeuner,1802,16108
pour le moins,adverbe,C2,,Mentionner ce qu'on a pour le petit-déjeuner,1802,16109
ambiguïté,nom,C2,,Décrire des meubles,1802,16110
bébé,adjectif,C2,,Décrire des meubles,1802,16111
crédibilité,nom,C2,,Décrire des meubles,1802,16112
de même,adverbe,C2,,Décrire des meubles,1802,16113
stable,adjectif,C2,,,1803,16114
stage,nom,C2,,,1803,16115
et même,conjonction,C2,,Décrire des meubles,1803,16116
imaginatif,adjectif,C2,,Décrire des meubles,1803,16117
immobilier,nom,C2,,Décrire des meubles,1803,16118
immortelle,nom,C2,,Décrire des meubles,1803,16119
mécanique,adjectif,C2,,Décrire des meubles,1803,16120
mécanisme,nom,C2,,Décrire des meubles,1803,16121
mécontent,adjectif,C2,,Décrire des meubles,1803,16122
même si,conjonction,C2,,Décrire des meubles,1803,16123
start - up,nom,C2,,,1804,16124
stimulant,nom,C2,,,1804,16125
nous - mêmes,pronom,C2,,Décrire des meubles,1804,16126
autre,adjectif,C2,,Rumorer sur les autres,1804,16127
autre chose,pronom,C2,,Rumorer sur les autres,1804,16128
d' autre part,adverbe,C2,,Rumorer sur les autres,1804,16129
entre autres,adverbe,C2,,Rumorer sur les autres,1804,16130
mathématiques,nom,C2,,Parler de ses réalisations,1804,16131
singulariser,verbe,C2,,Parler de ses réalisations,1804,16132
entité,nom,C2,,Indiquer des quantités,1804,16133
stimulant,adjectif,C2,,,1805,16134
strate,nom,C2,,,1805,16135
germanique,adjectif,C2,,Indiquer des quantités,1805,16136
isolement,nom,C2,,Indiquer des quantités,1805,16137
organique,adjectif,C2,,Indiquer des quantités,1805,16138
physique,adjectif,C2,,Indiquer des quantités,1805,16139
danger,nom,C2,,Parler d'accidents,1805,16140
dangerosité,nom,C2,,Parler d'accidents,1805,16141
dilater,verbe,C2,,Parler d'accidents,1805,16142
exception,nom,C2,,Parler d'accidents,1805,16143
strict,adjectif,C2,,,1806,16144
success,adjectif,C2,,,1806,16145
incident,nom,C2,,Parler d'accidents,1806,16146
injure,nom,C2,,Parler d'accidents,1806,16147
poisson,nom,C2,,Parler d'accidents,1806,16148
péril,nom,C2,,Parler d'accidents,1806,16149
tailler,verbe,C2,,Parler d'accidents,1806,16150
traumatisant,adjectif,C2,,Parler d'accidents,1806,16151
alors que,conjonction,C2,,Donner des conseils,1806,16152
concocter,verbe,C2,,Donner des conseils,1806,16153
support,nom,C2,,,1807,16154
suprême,adjectif,C2,,,1807,16155
concourir,verbe,C2,,Donner des conseils,1807,16156
concret,adjectif,C2,,Donner des conseils,1807,16157
concrétiser,verbe,C2,,Donner des conseils,1807,16158
concurremment,adverbe,C2,,Donner des conseils,1807,16159
concurrencer,verbe,C2,,Donner des conseils,1807,16160
condamner,verbe,C2,,Donner des conseils,1807,16161
conforter,verbe,C2,,Donner des conseils,1807,16162
confrère,nom,C2,,Donner des conseils,1807,16163
sympathie,nom,C2,,,1808,16164
synapse,nom,C2,,,1808,16165
conjoncture,nom,C2,,Donner des conseils,1808,16166
conjoncturel,adjectif,C2,,Donner des conseils,1808,16167
connexion,nom,C2,,Donner des conseils,1808,16168
conquête,nom,C2,,Donner des conseils,1808,16169
conseil,nom,C2,,Donner des conseils,1808,16170
conservateur,adjectif,C2,,Donner des conseils,1808,16171
constater,verbe,C2,,Donner des conseils,1808,16172
contour,nom,C2,,Donner des conseils,1808,16173
synaptique,adjectif,C2,,,1809,16174
syntagme,nom,C2,,,1809,16175
contre,préposition,C2,,Donner des conseils,1809,16176
contre - pouvoir,nom,C2,,Donner des conseils,1809,16177
contrefactuelles,adjectif,C2,,Donner des conseils,1809,16178
contrer,verbe,C2,,Donner des conseils,1809,16179
contribuer,verbe,C2,,Donner des conseils,1809,16180
convaincant,adjectif,C2,,Donner des conseils,1809,16181
convoquer,verbe,C2,,Donner des conseils,1809,16182
de moins,adverbe,C2,,Donner des conseils,1809,16183
synthétiser,verbe,C2,,,1810,16184
sûreté,nom,C2,,,1810,16185
donc espoir,adverbe,C2,,Donner des conseils,1810,16186
donner naissance,verbe,C2,,Donner des conseils,1810,16187
dorénavant,adverbe,C2,,Donner des conseils,1810,16188
doute,nom,C2,,Donner des conseils,1810,16189
en bouche,adverbe,C2,,Donner des conseils,1810,16190
en continu,adverbe,C2,,Donner des conseils,1810,16191
jeunesse,nom,C2,,Donner des conseils,1810,16192
non contre,adverbe,C2,,Donner des conseils,1810,16193
tabagisme,nom,C2,,,1811,16194
tapage,nom,C2,,,1811,16195
ondes,nom,C2,,Donner des conseils,1811,16196
tu comprends,adverbe,C2,,Donner des conseils,1811,16197
hygiène,nom,C2,,Acheter des produits d'hygiène,1811,16198
hygiéniste,nom,C2,,Acheter des produits d'hygiène,1811,16199
admettre,verbe,C2,,Acheter des vêtements,1811,16200
appauvrissement,nom,C2,,Acheter des vêtements,1811,16201
examen,nom,C2,,Acheter des vêtements,1811,16202
expérimentalement,adverbe,C2,,Acheter des vêtements,1811,16203
tauromachie,nom,C2,,,1812,16204
taux,nom,C2,,,1812,16205
honnêtement,adverbe,C2,,Acheter des vêtements,1812,16206
serment,nom,C2,,Acheter des vêtements,1812,16207
bricolage,nom,C2,,Parler de professions,1812,16208
couronner,verbe,C2,,Parler de professions,1812,16209
dégeler,verbe,C2,,Parler de professions,1812,16210
déscolariser,verbe,C2,,Parler de professions,1812,16211
désigner,verbe,C2,,Parler de professions,1812,16212
employeur,nom,C2,,Parler de professions,1812,16213
tel,déterminant,C2,,,1813,16214
thrombose,nom,C2,,,1813,16215
executive,,C2,,Parler de professions,1813,16216
fonctionner,verbe,C2,,Parler de professions,1813,16217
fusionner,verbe,C2,,Parler de professions,1813,16218
laboureur,nom,C2,,Parler de professions,1813,16219
managérial,adjectif,C2,,Parler de professions,1813,16220
matériel,nom,C2,,Parler de professions,1813,16221
paramédical,adjectif,C2,,Parler de professions,1813,16222
professeur,nom,C2,,Parler de professions,1813,16223
tissu,nom,C2,,,1814,16224
toit,nom,C2,,,1814,16225
psychique,adjectif,C2,,Parler de professions,1814,16226
qualification,nom,C2,,Parler de professions,1814,16227
réglage,nom,C2,,Parler de professions,1814,16228
spécialiste,adjectif,C2,,Parler de professions,1814,16229
avare,adjectif,C2,,Parler de sa santé,1814,16230
cavité,nom,C2,,Parler de sa santé,1814,16231
chantre,nom,C2,,Parler de sa santé,1814,16232
feintise,nom,C2,,Parler de sa santé,1814,16233
tontine,nom,C2,,,1815,16234
top,nom,C2,,,1815,16235
forme,nom,C2,,Parler de sa santé,1815,16236
guarani,nom,C2,,Parler de sa santé,1815,16237
guère,adverbe,C2,,Parler de sa santé,1815,16238
lâcheté,nom,C2,,Parler de sa santé,1815,16239
malsain,adjectif,C2,,Parler de sa santé,1815,16240
portugais,nom,C2,,Parler de sa santé,1815,16241
poste,nom,C2,,Parler de sa santé,1815,16242
raviver,verbe,C2,,Parler de sa santé,1815,16243
total,adjectif,C2,,,1816,16244
total,nom,C2,,,1816,16245
sanguin,adjectif,C2,,Parler de sa santé,1816,16246
santé,nom,C2,,Parler de sa santé,1816,16247
souris,adjectif,C2,,Parler de sa santé,1816,16248
souris,nom,C2,,Parler de sa santé,1816,16249
varié,adjectif,C2,,Parler de sa santé,1816,16250
aire,nom,C2,,Participer en classe,1816,16251
aspect,nom,C2,,Participer en classe,1816,16252
audience,nom,C2,,Participer en classe,1816,16253
transcription,nom,C2,,,1817,16254
transformation,nom,C2,,,1817,16255
caractère,nom,C2,,Participer en classe,1817,16256
caractériser,verbe,C2,,Participer en classe,1817,16257
classement,nom,C2,,Participer en classe,1817,16258
contexte,nom,C2,,Participer en classe,1817,16259
dialecte,nom,C2,,Participer en classe,1817,16260
en fait partie,adverbe,C2,,Participer en classe,1817,16261
en particulier,adverbe,C2,,Participer en classe,1817,16262
en partie,adverbe,C2,,Participer en classe,1817,16263
transition,nom,C2,,,1818,16264
transparent,adjectif,C2,,,1818,16265
endettement,nom,C2,,Participer en classe,1818,16266
ensemble,nom,C2,,Participer en classe,1818,16267
favoriser,verbe,C2,,Participer en classe,1818,16268
formellement,adverbe,C2,,Participer en classe,1818,16269
groupe,nom,C2,,Participer en classe,1818,16270
généraliser,verbe,C2,,Participer en classe,1818,16271
idéaliser,verbe,C2,,Participer en classe,1818,16272
individualiser,verbe,C2,,Participer en classe,1818,16273
transpiration,nom,C2,,,1819,16274
tribune,nom,C2,,,1819,16275
insecte,nom,C2,,Participer en classe,1819,16276
instance,nom,C2,,Participer en classe,1819,16277
langage,nom,C2,,Participer en classe,1819,16278
langue,nom,C2,,Participer en classe,1819,16279
légitime,nom,C2,,Participer en classe,1819,16280
modèle,nom,C2,,Participer en classe,1819,16281
officiel,adjectif,C2,,Participer en classe,1819,16282
partage,nom,C2,,Participer en classe,1819,16283
triompher,verbe,C2,,,1820,16284
trouble,nom,C2,,,1820,16285
polluant,nom,C2,,Participer en classe,1820,16286
principal,adjectif,C2,,Participer en classe,1820,16287
prolétariat,nom,C2,,Participer en classe,1820,16288
pédagogue,nom,C2,,Participer en classe,1820,16289
représentant,nom,C2,,Participer en classe,1820,16290
secteur,nom,C2,,Participer en classe,1820,16291
sidérurgique,adjectif,C2,,Participer en classe,1820,16292
singulièrement,adverbe,C2,,Participer en classe,1820,16293
turbine,nom,C2,,,1821,16294
tyrannie,nom,C2,,,1821,16295
suffire,verbe,C2,,Participer en classe,1821,16296
totaliser,verbe,C2,,Participer en classe,1821,16297
éducation,nom,C2,,Participer en classe,1821,16298
impérial,adjectif,C2,,Acquérir de nouveaux vêtements,1821,16299
nouveau - né,nom,C2,,Acquérir de nouveaux vêtements,1821,16300
amortissement,nom,C2,,Parler des affaires,1821,16301
en couple,adverbe,C2,,Parler des affaires,1821,16302
au gré de,préposition,C2,,Parler de lieux,1821,16303
téléphonie,nom,C2,,,1822,16304
térawatts,nom,C2,,,1822,16305
de,préposition,C2,,Parler de lieux,1822,16306
de,déterminant,C2,,Parler de lieux,1822,16307
de type,préposition,C2,,Parler de lieux,1822,16308
dissocier,verbe,C2,,Parler de lieux,1822,16309
dédier,verbe,C2,,Parler de lieux,1822,16310
délivrer,verbe,C2,,Parler de lieux,1822,16311
en clair,adverbe,C2,,Parler de lieux,1822,16312
lors de,préposition,C2,,Parler de lieux,1822,16313
tétrapode,nom,C2,,,1823,16314
union,nom,C2,,,1823,16315
lorsque,conjonction,C2,,Parler de lieux,1823,16316
moins de,préposition,C2,,Parler de lieux,1823,16317
nombre de,déterminant,C2,,Parler de lieux,1823,16318
nombreux,adjectif,C2,,Parler de lieux,1823,16319
par - delà,préposition,C2,,Parler de lieux,1823,16320
permettre,verbe,C2,,Parler de lieux,1823,16321
prémisse,nom,C2,,Parler de lieux,1823,16322
à commencer par,préposition,C2,,Parler de lieux,1823,16323
urgent,adjectif,C2,,,1824,16324
urine,nom,C2,,,1824,16325
à l' inverse de,préposition,C2,,Parler de lieux,1824,16326
à la différence de,préposition,C2,,Parler de lieux,1824,16327
à propos de,préposition,C2,,Parler de lieux,1824,16328
à vous de,préposition,C2,,Parler de lieux,1824,16329
associatif,adjectif,C2,,Interagir socialement,1824,16330
association,nom,C2,,Interagir socialement,1824,16331
bilinguisme,nom,C2,,Interagir socialement,1824,16332
bourgeois,adjectif,C2,,Interagir socialement,1824,16333
valable,adjectif,C2,,,1825,16334
valoriser,verbe,C2,,,1825,16335
civil,adjectif,C2,,Interagir socialement,1825,16336
coexistence,nom,C2,,Interagir socialement,1825,16337
compétitivité,nom,C2,,Interagir socialement,1825,16338
concomitamment,adverbe,C2,,Interagir socialement,1825,16339
culture,nom,C2,,Interagir socialement,1825,16340
différemment,adverbe,C2,,Interagir socialement,1825,16341
doît,verbe,C2,,Interagir socialement,1825,16342
entertainment,nom,C2,,Interagir socialement,1825,16343
vascularisation,nom,C2,,,1826,16344
vaseux,adjectif,C2,,,1826,16345
ethnie,nom,C2,,Interagir socialement,1826,16346
ethnologue,nom,C2,,Interagir socialement,1826,16347
frein,nom,C2,,Interagir socialement,1826,16348
féministe,nom,C2,,Interagir socialement,1826,16349
féministe,adjectif,C2,,Interagir socialement,1826,16350
idéologie,nom,C2,,Interagir socialement,1826,16351
imitateur,nom,C2,,Interagir socialement,1826,16352
imitation,nom,C2,,Interagir socialement,1826,16353
verboculturels,adjectif,C2,,,1827,16354
vertébré,adjectif,C2,,,1827,16355
immatériel,adjectif,C2,,Interagir socialement,1827,16356
immédiat,adjectif,C2,,Interagir socialement,1827,16357
incroyable,adjectif,C2,,Interagir socialement,1827,16358
indonésien,adjectif,C2,,Interagir socialement,1827,16359
indépendance,nom,C2,,Interagir socialement,1827,16360
indépendant,adjectif,C2,,Interagir socialement,1827,16361
inondation,nom,C2,,Interagir socialement,1827,16362
interactivité,nom,C2,,Interagir socialement,1827,16363
vespéral,adjectif,C2,,,1828,16364
violet,adjectif,C2,,,1828,16365
interagir,verbe,C2,,Interagir socialement,1828,16366
interdit,adjectif,C2,,Interagir socialement,1828,16367
internationaliste,adjectif,C2,,Interagir socialement,1828,16368
internaute,nom,C2,,Interagir socialement,1828,16369
intervenir,verbe,C2,,Interagir socialement,1828,16370
médiation,nom,C2,,Interagir socialement,1828,16371
natation,nom,C2,,Interagir socialement,1828,16372
présence,nom,C2,,Interagir socialement,1828,16373
visée,nom,C2,,,1829,16374
vulnérable,adjectif,C2,,,1829,16375
psychosocial,adjectif,C2,,Interagir socialement,1829,16376
public,adjectif,C2,,Interagir socialement,1829,16377
quotidiennement,adverbe,C2,,Interagir socialement,1829,16378
relever,verbe,C2,,Interagir socialement,1829,16379
respectivement,adverbe,C2,,Interagir socialement,1829,16380
sincèrement,adverbe,C2,,Interagir socialement,1829,16381
social,adjectif,C2,,Interagir socialement,1829,16382
socio - linguistique,adjectif,C2,,Interagir socialement,1829,16383
w,adjectif,C2,,,1830,16384
wolof,nom,C2,,,1830,16385
sociologie,nom,C2,,Interagir socialement,1830,16386
sociologique,adjectif,C2,,Interagir socialement,1830,16387
séparation,nom,C2,,Interagir socialement,1830,16388
transparence,nom,C2,,Interagir socialement,1830,16389
éthiquement,adverbe,C2,,Interagir socialement,1830,16390
étirement,nom,C2,,Interagir socialement,1830,16391
étranger,adjectif,C2,,Interagir socialement,1830,16392
anatomique,adjectif,C2,,Décrire des maladies,1830,16393
z,nom,C2,,,1831,16394
zapper,verbe,C2,,,1831,16395
dermique,adjectif,C2,,Décrire des maladies,1831,16396
diurèse,nom,C2,,Décrire des maladies,1831,16397
déroulement,nom,C2,,Décrire des maladies,1831,16398
en matière de,préposition,C2,,Décrire des maladies,1831,16399
lésion,nom,C2,,Décrire des maladies,1831,16400
malformation,nom,C2,,Décrire des maladies,1831,16401
maltraiter,verbe,C2,,Décrire des maladies,1831,16402
terme,nom,C2,,Décrire des maladies,1831,16403
zeit,,C2,,,1832,16404
zone,nom,C2,,,1832,16405
branchie,nom,C2,,Chercher un logement,1832,16406
chercheur,adjectif,C2,,Chercher un logement,1832,16407
chirurgien,nom,C2,,Chercher un logement,1832,16408
styliste,nom,C2,,Chercher un logement,1832,16409
acide,nom,C2,,Identifier des ingrédients,1832,16410
alcoolisme,nom,C2,,Identifier des ingrédients,1832,16411
aldéhydé,adjectif,C2,,Identifier des ingrédients,1832,16412
enzyme,nom,C2,,Identifier des ingrédients,1832,16413
à long terme,adverbe,C2,,,1833,16414
âge,nom,C2,,,1833,16415
nutritionnel,adjectif,C2,,Identifier des ingrédients,1833,16416
soluble,adjectif,C2,,Identifier des ingrédients,1833,16417
sulfate,nom,C2,,Identifier des ingrédients,1833,16418
vitamine,nom,C2,,Identifier des ingrédients,1833,16419
actionnaire,nom,C2,,Décrire des activités,1833,16420
activité,nom,C2,,Décrire des activités,1833,16421
bénéfique,adjectif,C2,,Parler des tâches scolaires,1833,16422
certes,adverbe,C2,,Parler des tâches scolaires,1833,16423
âgé,adjectif,C2,,,1834,16424
échocardiographie,nom,C2,,,1834,16425
croissant,adjectif,C2,,Parler des tâches scolaires,1834,16426
koulis,nom,C2,,Parler des tâches scolaires,1834,16427
adjoint,adjectif,C2,,Analyser des professions,1834,16428
adjoint,nom,C2,,Analyser des professions,1834,16429
administratif,adjectif,C2,,Analyser des professions,1834,16430
analyser,verbe,C2,,Analyser des professions,1834,16431
audit,nom,C2,,Analyser des professions,1834,16432
consultation,nom,C2,,Analyser des professions,1834,16433
échographie,nom,C2,,,1835,16434
édition,nom,C2,,,1835,16435
doctoral,adjectif,C2,,Analyser des professions,1835,16436
